Version,id,Level,M3 start,M3 finish,Crystall free,Get gold,Get food,Get stuff,Buy gold,Buy food,Buy stuff,Get bonus,Buy bonus,Quest complete,Buy energy,Buy charge,Buy amulet,Collection complete
v1,625003,1,4,4,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v2,870563,8,200,94,19,38634,14476,12690,773,145,254,16,47,17,5,3,6,3
v1,499869,5,82,52,13,15600,4576,1612,936,320,32,23,21,5,3,3,2,2
v2,916916,1,5,5,5,1072,0,0,0,0,0,0,0,2,0,0,0,0
v2,916495,2,16,15,7,1260,990,0,0,0,0,0,2,2,0,0,0,0
v1,531904,5,93,60,10,16980,4440,2640,849,311,53,28,25,7,4,2,3,2
v1,515470,9,157,133,13,46417,15295,13699,2321,1071,274,61,9,20,7,7,4,5
v1,558489,4,32,28,11,5824,896,1952,291,45,0,14,6,8,2,3,1,2
v2,855634,5,120,62,14,20150,6014,2480,605,241,25,8,43,7,6,3,4,2
v1,652594,6,62,53,14,14363,4876,2756,862,293,110,22,7,9,4,4,6,2
v2,980127,6,65,48,12,15792,4224,3840,316,127,115,8,19,6,5,4,4,3
v1,643975,4,37,32,10,7552,1568,1704,227,125,0,16,6,10,0,2,1,2
v2,929760,5,125,59,15,20355,5664,2596,204,113,78,8,37,8,4,2,4,2
v1,684169,8,171,87,21,26448,9048,9657,1058,452,193,41,27,14,8,6,5,4
v1,526904,4,34,30,9,5520,1380,2020,276,83,0,15,6,3,3,2,0,2
v2,854259,8,200,102,23,41616,15708,12648,416,314,126,16,59,10,5,4,6,4
v1,506319,7,87,78,15,28002,6240,7566,1400,374,227,37,9,16,2,4,5,2
v2,930563,3,25,24,8,4104,1128,0,205,90,0,0,5,4,3,0,0,0
v2,987488,7,92,74,14,27676,7844,5846,554,314,58,8,26,13,8,6,4,4
v2,981943,4,39,33,10,6105,1914,2508,183,57,0,6,6,8,3,3,0,2
v1,667397,1,4,4,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v1,528742,3,34,32,9,7392,1312,0,444,105,0,0,6,4,0,0,0,0
v2,954087,6,61,45,11,14535,3960,3330,291,158,33,5,14,6,5,7,7,4
v2,981456,2,15,14,7,1456,938,0,0,0,0,0,1,2,0,0,0,0
v2,906440,8,200,92,16,35604,14444,11500,356,289,115,14,51,11,11,3,4,4
v2,854648,4,39,34,11,7242,1836,2516,290,73,0,5,7,6,0,3,1,2
v2,877401,4,36,31,10,4743,1643,2232,190,66,0,6,7,5,2,2,2,2
v2,901084,2,17,16,5,1392,1232,0,0,0,0,0,1,2,0,0,0,0
v2,937831,1,4,4,5,1059,0,0,0,0,0,0,0,2,0,0,0,0
v2,976995,5,107,51,14,17595,4692,2091,176,188,21,9,35,9,10,2,4,2
v1,468838,6,70,60,9,16800,4380,3420,840,219,171,26,8,8,5,6,5,3
v1,589122,1,4,4,5,1064,0,0,0,0,0,0,0,2,0,0,0,0
v2,902193,1,5,5,5,1074,0,0,0,0,0,0,0,2,0,0,0,0
v2,888434,2,17,16,6,1376,816,0,0,0,0,0,2,2,0,0,0,0
v1,546345,2,15,14,7,1400,1053,0,0,0,0,0,1,2,0,0,0,0
v1,637220,6,61,54,15,13662,4968,2916,546,248,87,27,8,7,1,7,5,4
v2,868847,6,80,60,11,20580,5220,4620,206,157,139,9,26,8,6,6,6,3
v2,953405,4,37,31,10,5859,1674,2356,234,67,0,5,6,5,3,3,2,2
v2,863815,1,5,5,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v1,612055,1,5,5,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v2,884744,5,108,51,14,16371,5100,2346,164,204,23,10,32,8,4,2,3,2
v2,960467,7,104,87,13,30972,8265,7395,929,248,148,12,29,16,2,8,6,4
v1,666541,3,28,25,9,3950,850,0,119,68,0,0,5,4,0,0,2,0
v1,492324,3,34,31,9,5146,1457,0,257,73,0,0,6,4,0,0,1,0
v2,908984,1,4,4,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v1,558079,2,17,16,5,1424,1059,0,0,0,0,0,2,2,0,0,0,0
v2,873476,1,5,5,5,1057,0,0,0,0,0,0,0,2,0,0,0,0
v1,526904,2,16,15,5,1350,1060,0,0,0,0,0,2,2,0,0,0,0
v2,986118,5,111,59,14,19588,4956,2891,392,149,58,8,36,10,7,2,4,2
v2,886573,7,88,72,16,25416,7560,6192,762,227,186,10,22,12,6,8,3,3
v1,548404,3,31,29,9,5626,1073,0,281,86,0,0,6,4,0,0,1,0
v1,679458,7,96,81,16,24543,8019,5427,982,642,109,36,9,15,3,6,5,3
v1,629689,4,38,34,9,5576,1700,2258,167,119,0,17,7,3,2,3,1,2
v1,543350,3,25,23,8,4784,1104,0,144,77,0,0,5,4,0,0,1,0
v1,579672,2,16,15,7,1740,1077,0,0,0,0,0,2,2,0,0,0,0
v1,696502,1,4,4,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v2,879888,3,29,27,8,5076,1215,0,203,61,0,0,5,4,3,0,1,0
v1,528742,5,86,56,13,15120,5376,2296,605,430,69,28,24,8,6,3,3,1
v2,986118,7,99,80,12,28080,8240,6560,562,412,131,10,30,10,6,5,3,3
v2,959883,1,4,4,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v1,601431,2,18,17,6,1428,1066,0,0,0,0,0,2,2,0,0,0,0
v2,937831,3,32,31,9,7192,1240,0,216,62,0,0,5,4,1,0,1,0
v2,923217,5,123,63,15,19278,5796,2583,578,232,26,6,38,7,4,2,3,2
v2,987488,5,122,62,12,19964,5332,2914,599,160,87,6,43,6,9,2,3,2
v1,485789,3,26,25,7,5350,1250,0,214,63,0,0,5,4,0,0,0,0
v1,697041,4,38,33,10,7656,1386,1891,306,69,0,17,7,3,3,2,2,2
v1,542287,8,179,100,12,34100,10600,11000,2046,742,330,49,32,17,6,7,6,4
v2,985213,6,75,55,18,18095,4510,4730,362,135,47,8,27,6,5,7,7,3
v1,645057,8,188,105,21,32865,14805,10815,986,888,216,49,41,20,7,4,3,3
v2,959485,7,88,70,17,27580,7000,5810,1103,350,174,11,21,11,7,7,5,4
v1,526904,6,64,57,14,16872,4845,3192,1012,291,160,25,8,7,1,5,6,2
v2,903918,10,188,147,21,60270,31164,27783,362,623,167,16,46,28,12,12,6,9
v1,540314,4,31,28,9,4396,980,2092,132,59,0,14,6,3,1,3,2,2
v2,902366,3,31,29,8,5858,928,0,176,65,0,0,5,4,0,0,0,0
v1,661882,6,51,45,9,11925,3285,2925,358,230,146,22,6,8,5,5,4,3
v1,657089,6,50,45,10,12420,3465,2565,497,173,51,21,6,9,4,7,4,3
v1,594870,3,33,30,7,4680,990,0,140,79,0,0,6,4,2,0,1,0
v2,893721,2,16,15,5,1320,870,0,0,0,0,0,2,2,0,0,0,0
v1,696502,2,16,15,6,1230,1055,0,0,0,0,0,2,2,0,0,0,0
v1,680923,5,97,62,11,17174,3658,1922,515,219,77,31,27,12,6,1,2,1
v2,904455,6,66,50,11,16900,4200,4400,338,84,88,10,18,7,7,5,4,3
v1,523611,6,52,46,14,12328,4048,2990,616,283,150,23,6,5,5,4,3,2
v2,881684,4,45,39,13,9360,1755,2691,281,70,0,5,7,7,2,3,1,2
v1,632703,9,152,134,22,46230,13936,15946,2774,836,319,62,13,23,2,9,4,4
v1,508752,1,5,5,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
v1,557716,3,26,24,7,4464,1176,0,268,94,0,0,5,4,2,0,1,0
v2,888712,9,165,134,18,51992,19832,16884,728,595,338,21,47,20,4,11,6,6
v2,957080,9,140,112,13,44464,16016,13776,311,320,276,18,35,11,5,11,5,6
v1,510235,1,5,5,5,1059,0,0,0,0,0,0,0,2,0,0,0,0
v2,879583,2,18,17,5,1445,1054,0,0,0,0,0,1,2,0,0,0,0
v1,542287,6,57,50,15,14750,4900,2850,443,245,57,24,10,9,4,5,5,2
v2,907494,1,5,5,5,1074,0,0,0,0,0,0,0,2,0,0,0,0
v1,584567,1,5,5,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v1,632522,1,5,5,5,1051,0,0,0,0,0,0,0,2,0,0,0,0
v1,680923,4,30,27,10,4050,972,1945,243,78,0,14,5,5,0,3,0,2
v1,591762,7,91,78,17,29328,7410,4134,1760,593,83,34,11,9,7,5,6,3
v2,868366,6,72,53,13,16059,4240,4717,321,127,94,8,20,7,7,4,4,3
v2,888448,5,104,58,13,18676,4988,2668,374,100,53,7,37,6,6,3,4,2
v2,884744,7,92,76,18,27132,7448,6308,543,298,63,12,23,8,3,4,6,4
v2,967787,10,200,150,19,66000,28500,26850,132,570,242,21,47,23,7,10,3,7
v1,524092,6,63,54,12,16200,3834,3024,648,268,91,23,6,6,5,4,3,3
v2,888677,5,125,65,13,20085,5200,3055,201,208,61,7,44,13,9,3,3,2
v1,543350,4,31,28,9,4900,924,2008,245,65,0,14,6,6,2,3,1,2
v2,893595,5,113,53,15,18550,4770,2491,557,95,75,7,33,10,4,3,4,2
v2,866932,2,15,14,6,1330,994,0,0,0,0,0,2,2,0,0,0,0
v2,870161,6,72,52,18,17264,4316,4160,173,129,125,7,18,7,4,5,7,3
v2,888448,1,5,5,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v2,976142,4,37,32,9,5440,1280,3040,218,38,0,4,8,5,0,2,1,2
v2,855800,2,17,16,7,1280,1088,0,0,0,0,0,1,2,0,0,0,0
v2,982579,4,39,32,11,6240,1344,2624,250,54,0,4,7,8,0,2,2,2
v1,503628,10,196,176,18,67936,32208,28512,2038,966,855,84,12,30,12,9,5,4
v2,907114,4,38,33,11,5313,1518,2871,213,46,0,3,7,9,2,2,1,2
v1,632703,6,65,56,9,16688,4480,2912,668,358,58,27,9,8,5,4,5,3
v2,902366,5,119,57,11,17556,4731,2736,351,95,82,9,36,6,5,2,4,2
v2,967451,3,32,30,7,7440,1380,0,298,69,0,0,6,4,0,0,1,0
v1,612055,2,18,17,7,1785,1052,0,0,0,0,0,2,2,0,0,0,0
v2,868847,7,103,83,15,30710,9047,6723,921,452,202,14,29,9,4,7,3,4
v2,906440,7,91,74,13,25974,7474,6216,519,224,124,12,30,7,6,5,4,3
v2,875354,2,16,15,6,1455,1095,0,0,0,0,0,2,2,0,0,0,0
v2,880330,6,77,57,14,18867,5130,4959,189,205,99,11,23,9,2,4,5,3
v2,898599,4,40,34,11,5644,1394,3400,226,56,0,5,6,5,0,2,1,2
v2,855303,8,211,110,19,43120,16170,13640,431,162,273,21,61,11,7,4,6,3
v1,649120,4,40,35,11,6335,1680,2120,380,101,0,18,7,11,0,2,0,1
v1,597354,4,32,28,10,6860,1176,1700,274,82,0,14,6,3,1,3,0,2
v1,621041,1,5,5,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v2,906510,9,159,127,24,50546,20066,17653,708,602,177,25,46,18,7,10,3,7
v2,964050,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v2,885031,3,34,32,8,5248,1440,0,157,72,0,0,6,4,1,0,0,0
v1,508315,1,5,5,5,1064,0,0,0,0,0,0,0,2,0,0,0,0
v2,904455,2,18,17,7,1853,1309,0,0,0,0,0,1,2,0,0,0,0
v2,959883,3,27,25,7,6175,775,0,185,54,0,0,5,4,0,0,1,0
v1,547306,10,196,169,26,64389,30420,30251,1932,913,605,71,10,19,11,8,6,4
v2,884832,6,73,53,16,16960,4664,4399,170,140,88,9,16,10,5,5,3,3
v1,576122,1,4,4,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v1,558489,7,81,73,10,22046,8687,4307,661,521,86,31,7,9,7,6,4,3
v2,944748,1,4,4,5,1071,0,0,0,0,0,0,0,2,0,0,0,0
v1,669751,8,190,103,14,34402,12051,10712,2064,844,428,52,41,13,6,4,5,2
v2,864683,9,157,130,25,50830,20540,17160,762,411,172,14,51,26,3,7,6,6
v1,678068,5,84,49,10,13034,2695,1764,391,216,35,25,23,9,4,3,2,2
v1,529063,5,99,60,13,17820,4320,1860,713,302,74,30,26,8,4,3,3,1
v1,560170,6,68,60,14,16980,3600,3660,679,288,73,24,12,6,3,5,4,3
v2,893609,3,29,28,9,6720,840,0,336,59,0,0,6,4,2,0,2,0
v2,887263,4,42,36,10,8604,1908,3600,258,76,0,4,6,10,0,3,2,2
v2,951849,3,30,29,8,5278,1160,0,264,93,0,0,5,4,1,0,2,0
v1,507284,1,4,4,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v2,953701,3,25,24,9,4848,792,0,242,48,0,0,6,4,2,0,2,0
v2,882569,2,16,15,7,1725,1200,0,0,0,0,0,1,2,0,0,0,0
v1,596238,8,161,84,12,29232,11088,9240,1462,887,185,39,30,13,8,4,5,4
v1,521330,7,91,76,16,26068,8892,5092,782,711,102,31,10,9,1,5,4,3
v2,854367,4,35,29,10,6670,1218,2320,267,37,0,4,7,6,0,2,2,2
v1,695492,5,95,54,13,13878,4104,1836,416,246,55,22,23,6,3,3,3,1
v2,904899,2,18,17,6,1632,1224,0,0,0,0,0,1,2,0,0,0,0
v2,962517,7,97,81,14,31104,8019,7209,1244,401,144,16,30,8,8,5,3,3
v2,965094,7,91,75,14,27150,7875,6300,543,236,126,8,28,8,7,4,4,3
v1,685224,6,59,49,13,14259,3381,3283,856,237,164,21,9,8,1,5,4,3
v2,911914,10,185,141,19,56964,25944,25239,171,259,177,14,37,16,10,10,2,7
v2,974674,10,205,158,29,64780,30968,27808,194,619,195,19,54,21,12,11,4,8
v1,513596,9,150,126,23,41202,16128,13608,2472,968,544,54,10,21,3,8,4,5
v2,881684,7,87,71,13,26483,7100,6319,1059,355,126,7,23,11,4,7,5,4
v2,958382,6,78,57,17,18354,4959,4047,367,99,121,6,27,11,6,7,5,4
v1,514653,10,173,149,16,54087,22946,22350,1623,918,447,70,13,19,9,10,7,4
v1,534785,5,93,55,11,16445,3850,1925,658,270,58,27,24,8,2,2,3,2
v1,687158,2,16,15,7,1770,1066,0,0,0,0,0,2,2,0,0,0,0
v1,651436,2,17,17,5,1581,1067,0,0,0,0,0,2,2,0,0,0,0
v2,881409,1,4,4,5,1073,0,0,0,0,0,0,0,2,0,0,0,0
v2,937827,6,67,50,15,17050,4000,4150,171,120,125,9,18,9,2,7,5,4
v2,976725,2,18,17,6,1717,1139,0,0,0,0,0,1,2,0,0,0,0
v1,693370,2,15,14,6,1456,1064,0,0,0,0,0,1,2,0,0,0,0
v1,581849,8,175,95,18,32775,10355,9595,1639,828,192,41,35,18,8,6,5,3
v2,911796,7,100,81,14,28593,8910,6561,1144,446,131,12,32,10,3,7,5,4
v2,959710,6,67,50,16,15350,4150,4250,154,125,85,6,21,10,5,5,4,3
v1,685224,7,100,89,11,34799,9701,7654,1392,776,306,45,12,13,6,7,4,3
v2,974674,9,153,122,16,46238,18056,15494,231,542,310,23,41,20,3,10,6,7
v2,868039,1,5,5,5,1052,0,0,0,0,0,0,0,2,0,0,0,0
v1,594285,2,15,14,7,1162,1063,0,0,0,0,0,1,2,0,0,0,0
v1,466050,3,33,30,9,6060,1470,0,364,88,0,0,6,4,1,0,2,0
v2,857991,1,5,5,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v1,479337,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v1,578772,3,33,31,7,7502,1426,0,300,86,0,0,6,4,2,0,2,0
v2,863972,3,26,24,7,3720,816,0,149,49,0,0,6,4,0,0,1,0
v2,957240,7,90,75,13,27975,8025,5550,1119,241,111,11,25,14,2,8,5,4
v1,571200,2,15,14,5,1302,1058,0,0,0,0,0,1,2,0,0,0,0
v1,569650,3,31,28,8,6776,1148,0,339,80,0,0,6,4,1,0,0,0
v2,873476,3,34,32,9,5600,1120,0,168,67,0,0,6,4,0,0,0,0
v2,852048,5,101,57,14,18240,5358,2280,182,214,68,9,37,10,10,3,4,2
v1,649120,1,4,4,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v2,904481,7,87,70,14,24640,7070,5250,493,283,158,13,25,8,8,4,4,3
v2,976995,10,215,168,27,68712,30240,28728,206,302,201,34,55,20,13,12,5,8
v2,885093,9,167,134,16,47972,20100,16080,288,603,322,16,43,27,6,11,4,7
v1,669106,2,16,16,5,1872,1073,0,0,0,0,0,2,2,0,0,0,0
v1,477248,2,15,15,6,1260,1051,0,0,0,0,0,2,2,0,0,0,0
v2,879583,6,70,50,13,15150,4200,3850,152,84,77,6,24,9,2,6,5,3
v2,964281,6,60,44,15,13376,3564,3168,268,143,95,7,17,7,5,4,5,3
v2,902366,6,66,50,13,16800,4100,4100,336,164,41,7,22,7,7,5,7,3
v2,857991,8,197,97,17,39770,16490,12998,795,330,260,19,49,10,10,3,5,4
v1,619050,2,17,16,5,1632,1079,0,0,0,0,0,2,2,0,0,0,0
v1,670165,4,34,29,10,5394,1044,1783,270,63,0,15,6,6,1,3,1,2
v2,938367,6,80,58,13,17980,4756,4234,180,190,127,8,17,6,5,6,7,4
v2,977275,5,129,66,15,22506,5610,2904,225,168,29,9,40,13,9,3,3,2
v1,675759,5,82,49,13,12446,4655,2303,747,279,92,25,24,8,2,3,3,2
v1,589122,10,171,154,18,56210,28336,24794,1686,850,744,62,12,29,4,11,7,4
v2,870261,3,26,24,7,5328,744,0,213,45,0,0,6,4,0,0,1,0
v2,976142,7,88,71,13,26270,6887,5183,1051,207,104,14,25,9,2,4,6,3
v2,869434,8,199,98,20,37436,14014,13132,374,140,131,15,53,15,10,5,7,4
v1,568314,2,16,16,5,1424,1063,0,0,0,0,0,2,2,0,0,0,0
v1,554436,2,18,17,7,1700,1068,0,0,0,0,0,2,2,0,0,0,0
v1,643779,4,35,32,9,5600,992,1928,336,69,0,16,6,10,0,3,0,2
v1,556481,8,166,100,13,31800,14300,10700,1590,715,428,41,40,17,6,7,3,4
v1,581849,7,85,74,17,23236,6068,5698,697,485,228,35,9,13,3,6,5,3
v2,958203,5,123,62,11,20646,5022,2542,206,100,51,12,43,11,6,2,3,2
v1,589122,6,56,46,11,11960,4048,3128,478,202,94,18,6,6,3,5,5,2
v1,481230,5,92,59,12,15812,3599,2832,791,288,57,24,30,8,5,2,3,1
v2,904592,5,126,62,14,21266,5952,2728,425,238,82,11,37,8,8,2,4,2
v2,855658,1,5,5,5,1067,0,0,0,0,0,0,0,2,0,0,0,0
v1,613031,5,100,55,12,14575,3795,2035,583,304,41,25,24,9,5,2,2,2
v1,597921,2,17,16,6,1680,1070,0,0,0,0,0,2,2,0,0,0,0
v2,905767,2,15,14,6,1456,910,0,0,0,0,0,2,2,0,0,0,0
v2,864550,4,43,36,13,5652,2124,3312,226,85,0,5,7,6,3,3,2,2
v2,958203,2,15,14,5,1260,1064,0,0,0,0,0,2,2,0,0,0,0
v1,589353,9,145,129,21,43344,12900,15351,1734,774,307,59,9,23,3,7,8,3
v2,898599,5,110,59,11,18703,5841,2478,561,175,25,11,37,7,9,2,3,2
v1,642753,3,25,24,8,5376,984,0,215,49,0,0,5,4,0,0,2,0
v1,651954,2,16,15,7,1800,1061,0,0,0,0,0,2,2,0,0,0,0
v2,879888,5,114,56,12,17304,4592,2296,519,184,46,6,38,6,4,2,3,2
v1,580370,5,82,49,12,14210,3283,1568,426,263,31,22,22,5,6,2,2,2
v1,633963,8,160,91,21,30849,10738,9100,1234,644,182,40,32,12,7,7,5,4
v2,953807,1,5,5,5,1066,0,0,0,0,0,0,0,2,0,0,0,0
v1,512481,8,162,87,15,26796,8874,10440,804,710,418,42,30,15,3,4,6,3
v2,965319,3,29,28,8,5964,1092,0,298,55,0,0,6,4,0,0,1,0
v1,594870,5,80,49,13,14063,4263,1813,703,256,36,21,23,7,6,2,2,2
v1,569976,2,16,15,5,1590,1060,0,0,0,0,0,2,2,0,0,0,0
v1,629251,6,57,50,11,14450,5000,2950,867,300,118,24,6,10,5,5,5,3
v1,663462,1,4,4,5,1060,0,0,0,0,0,0,0,2,0,0,0,0
v2,962517,5,111,52,14,16484,4992,2132,495,200,64,9,33,7,10,3,3,2
v2,972455,5,107,55,12,17930,4565,2585,538,91,26,6,39,7,6,2,4,2
v1,637220,8,169,86,21,27950,12642,9116,1398,885,365,34,30,10,4,4,5,3
v1,507284,4,36,31,9,4743,1178,1682,285,94,0,16,6,6,3,2,1,1
v2,944748,3,35,33,9,5940,1287,0,238,77,0,0,5,4,2,0,1,0
v1,491297,5,86,53,9,15264,3127,1590,458,250,32,22,24,11,3,2,2,2
v2,979251,4,36,30,10,5100,1470,2760,204,44,0,4,8,10,1,3,2,2
v2,906514,10,217,167,22,72645,32398,29893,436,648,239,25,57,28,13,10,2,8
v1,574157,7,87,74,13,26936,8140,3922,1077,488,157,36,11,9,2,5,4,3
v1,481230,3,30,28,7,4900,840,0,294,59,0,0,6,4,2,0,2,0
v1,632703,8,169,98,18,31360,13426,11662,1568,671,466,47,39,10,5,7,5,3
v1,663542,1,5,5,5,1065,0,0,0,0,0,0,0,2,0,0,0,0
v2,930563,9,153,125,26,46125,17750,15750,600,355,315,14,41,25,12,8,3,7
v1,657754,1,4,4,5,1059,0,0,0,0,0,0,0,2,0,0,0,0
v2,860960,2,18,17,7,1938,969,0,0,0,0,0,2,2,0,0,0,0
v2,972005,10,182,142,23,62338,27690,25844,312,554,207,17,38,18,7,13,5,9
v2,962517,9,160,131,25,49256,19650,16244,345,393,325,26,45,16,12,8,6,5
v1,487982,3,30,28,7,7000,1120,0,350,78,0,0,6,4,0,0,1,0
v2,855658,6,73,53,16,17331,4611,4134,347,184,124,5,22,5,7,4,4,4
v1,663462,8,181,96,17,32448,10464,11232,973,628,449,43,38,19,6,5,4,3
v2,912279,5,101,47,12,15463,4277,2209,464,86,22,5,30,6,4,2,3,2
v1,625094,4,30,26,10,4446,832,2196,267,42,0,13,5,5,0,3,2,2
v1,523611,8,175,95,13,30875,10925,9595,1853,656,288,41,35,16,7,4,5,3
v1,693584,1,4,4,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v1,652594,4,31,28,9,5936,1148,1560,297,57,0,14,6,8,0,2,1,2
v1,641774,10,164,144,23,53568,28512,22320,1071,855,446,62,14,29,10,11,7,5
v2,906514,1,4,4,5,1053,0,0,0,0,0,0,0,2,0,0,0,0
v1,516448,10,197,175,17,67725,34300,28000,1355,1029,840,75,18,18,9,8,8,4
v1,513782,7,90,80,13,27440,8800,5360,1646,616,214,38,10,12,6,6,3,3
v1,488177,10,191,166,16,63744,27722,29880,1275,832,896,75,15,17,6,8,7,4
v2,922167,1,4,4,5,1055,0,0,0,0,0,0,0,2,0,0,0,0
v2,968613,2,17,16,7,1504,928,0,0,0,0,0,2,2,0,0,0,0
v1,621041,10,184,166,27,64076,27390,27390,1922,1370,822,76,8,18,9,10,7,5
v2,927614,4,38,33,11,6204,1584,3135,248,63,0,4,7,10,0,3,2,3
v2,887202,5,121,65,15,22165,5200,2730,222,208,82,10,39,7,10,2,3,2
v2,887605,1,4,4,5,1063,0,0,0,0,0,0,0,2,0,0,0,0
v2,915584,3,33,31,7,7161,992,0,215,69,0,0,6,4,0,0,1,0
v1,584410,1,4,4,5,1061,0,0,0,0,0,0,0,2,0,0,0,0
v1,697041,6,55,47,13,12925,4136,3243,517,290,65,22,5,9,3,6,4,3
v2,945763,1,5,5,5,1056,0,0,0,0,0,0,0,2,0,0,0,0
v1,612252,2,18,17,6,1921,1065,0,0,0,0,0,2,2,0,0,0,0
v2,949337,2,18,17,5,1921,1258,0,0,0,0,0,1,2,0,0,0,0
v1,476573,9,153,130,20,41340,15730,13130,1654,944,263,60,9,20,8,8,4,4
v2,932784,2,17,16,6,1760,1232,0,0,0,0,0,1,2,0,0,0,0
v2,959790,6,71,54,17,16686,4374,4266,167,175,128,6,26,10,6,4,7,3
v1,600309,3,35,33,9,8052,1122,0,483,90,0,0,7,4,2,0,0,0
v1,593667,6,63,53,14,15529,4770,3233,932,286,65,24,6,7,5,7,4,3
v2,963332,2,18,17,6,1581,884,0,0,0,0,0,1,2,0,0,0,0
v1,613031,7,82,68,12,25160,5508,4216,1510,330,84,33,10,8,4,7,5,3
v2,915731,2,18,17,5,1547,1275,0,0,0,0,0,1,2,0,0,0,0
v2,941475,4,43,36,12,5400,1548,3204,216,62,0,5,6,8,1,2,1,2
v1,642753,10,174,151,17,57531,26274,26123,1726,788,784,74,15,21,12,11,5,5
v1,478807,5,85,48,10,12960,3744,1968,518,187,39,21,21,5,1,2,2,1
v1,493284,5,87,55,11,14190,4070,1870,710,244,56,24,26,6,3,2,3,2
v2,878126,1,4,4,5,1056,0,0,0,0,0,0,0,2,0,0,0,0
v1,679458,9,154,134,14,43550,17420,15276,1307,1219,306,64,13,20,7,10,8,3
v1,683798,5,92,52,11,13208,2652,1820,660,159,55,22,21,6,3,1,2,1
v2,969461,5,104,52,14,15652,4628,2548,157,93,76,6,32,10,3,3,3,2
v1,641698,8,176,106,18,32648,12720,11766,1306,763,235,43,33,15,7,4,3,2
v1,681497,5,81,46,9,12374,3266,2116,371,229,42,21,22,8,6,1,2,2
v1,558489,2,15,14,7,1400,1055,0,0,0,0,0,1,2,0,0,0,0
v1,633963,10,169,145,25,54665,28130,22185,1093,1125,444,67,15,25,4,9,8,4
v1,684396,2,16,15,6,1350,1056,0,0,0,0,0,2,2,0,0,0,0
v2,881409,5,118,60,12,20040,5820,2880,601,116,29,7,40,10,6,2,3,2
v2,906510,7,103,87,14,32103,9135,7482,1284,457,224,11,27,14,5,4,3,3
v1,496828,2,15,14,5,1526,1062,0,0,0,0,0,1,2,0,0,0,0
v2,906440,3,34,32,7,7072,1184,0,212,83,0,0,5,4,1,0,1,0
v1,558444,3,32,29,8,6380,957,0,191,77,0,0,6,4,0,0,0,0
v2,937827,1,5,5,5,1069,0,0,0,0,0,0,0,2,0,0,0,0
v2,973279,3,35,34,7,5236,1156,0,209,81,0,0,6,4,0,0,2,0
v2,924798,4,35,29,10,4553,1624,2610,182,65,0,4,7,5,0,2,2,2
v1,692812,4,35,30,10,6270,900,1870,188,45,0,15,6,9,1,3,2,2
v2,983300,7,104,83,15,30627,8881,6557,919,355,66,13,26,9,2,7,5,4
v2,859184,3,26,25,7,6000,1075,0,300,75,0,0,5,4,3,0,1,0
v2,898671,2,17,16,5,1312,1008,0,0,0,0,0,2,2,0,0,0,0
v1,524092,1,5,5,5,1058,0,0,0,0,0,0,0,2,0,0,0,0
v1,651954,4,31,28,11,5936,1036,1560,297,83,0,14,6,8,2,2,0,2
v2,868039,6,70,51,17,16320,4080,3876,163,163,39,7,26,6,2,7,5,3
v1,565043,5,85,49,9,13426,4067,1813,806,244,54,20,24,5,3,2,3,2
v1,669106,4,37,33,11,6039,1089,1693,362,54,0,17,7,3,1,2,1,2
v2,943882,5,124,60,12,20940,5520,2580,209,166,77,7,40,8,7,3,4,2
v1,544390,6,54,46,13,12006,2990,2760,360,239,138,18,7,9,1,7,6,3
v2,942486,1,5,5,5,1062,0,0,0,0,0,0,0,2,0,0,0,0
v1,499497,1,4,4,5,1067,0,0,0,0,0,0,0,2,0,0,0,0
v2,982407,5,118,60,15,19440,4920,2820,583,148,56,8,37,7,7,3,4,3
v2,982407,4,43,37,13,8399,1628,3330,336,65,0,6,8,5,1,3,0,2
v2,928523,5,109,51,14,17493,4182,2040,525,84,61,9,35,6,10,2,3,2
v2,904110,4,42,35,11,8400,2030,2100,336,81,0,5,7,7,1,2,0,2
v1,542039,5,96,60,10,16680,3540,3000,1001,212,120,24,26,9,2,1,2,1
v1,632703,7,80,66,12,24618,6732,3894,1231,337,156,32,9,13,5,6,3,3
v1,558444,4,35,32,9,7488,1024,1832,225,82,0,16,6,3,1,2,0,2
v1,659634,8,164,85,15,28220,8755,8755,1411,438,175,39,26,14,3,6,6,3
v2,878126,6,76,55,18,16830,4510,3850,337,90,39,6,19,10,2,7,6,3
